"id","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","Consent","ATT01","ATT02","ATT03","ATT04","ATT05","ATT06","ATT07","ATT08","ATT09","ATT10","ATT11","ATT12","ATT13","ATT14","ATT15","ATT16","ATT17","ATT18","ELS01","ELS02","ELS03","ELS04","ELS05","ELS06","ELS07","ELS08","ATT19","ATT20","ATT21","ATT22","ATT23","ATT24","ATT25","ATT26","ATT27","ATT28","ATT29","ATT30","ATT31","ATT32","ATT33","RECS01","RECS02","RECS03","RECS04","RECS05","RECS06","RECS07","RECS08","RECS09","RECS10","RECS11","RECS12","RECS13","RECS14","RECS15","RECS16","LAN01","LAN02","LAN03","LAN04","LAN05","LAN06","LAN07","LAN08","LAN09","NEP01","NEP02","NEP03","NEP04","NEP05","NEP06","NEP07","NEP08","NEP09","NEP10","NEP11","NEP12","NEP13","NEP14","NEP15","DUMMYVAR01","DUMMYVAR02","DUMMYVAR03","DUMMYVAR04","DUMMYVAR05","DUMMYVAR06","DEM01","DEM02","DEM03","DEM04","DEM05","DEM06","DEM07","DEM08","DEM09","DEM10","DEM11","DEM12","DEM13","DEM14","DEM15","DEM16","DEM17","DEM18","DEM19","DEM20","DEM21","DEM22","DEM23","DEM24","DEM25","DEM26","DEM27","LAN10","LAN11","LAN12","LAN13","LAN14","LAN15","LAN16","LAN17","LAN18","LAN19","LAN20","LAN21","LAN22","LAN23","LAN24","LAN25","LAN26","LAN27","LAN28","LAN29","LAN30","LAN31","LAN32","LAN33","LAN34","LAN35","LAN36","LAN37","LAN38","LAN39","LAN40","LAN41","LAN42","LAN43","LAN44","LAN45","LAN46","LAN47","LAN48","LAN49","LAN50","LAN51","LAN52","LAN53","LAN54","LAN55","LAN56","LAN57","LAN58","LAN59","LAN60","LAN61","LAN62","LAN63","LAN64","LAN65","LAN66","LAN67","LAN68","LAN69","LAN70","LAN71","LAN72","LAN73","LAN74","LAN75","LAN76","LAN77","LAN78","LAN79","LAN80","LAN81","LAN82","LAN83","LAN84","LAN85","LAN86","LAN87","RS01","RS02","RS03","RS04","RS05","RS06","DEM28","DEM29","DEM30"
24,100,2716,1,2018-11-01 09:45:51,"R_1exeJYAuttVgV3L",1,1,4,6,1,7,1,4,1,2,1,6,7,1,1,3,600,10,0.1,2,3,4,3,3,2,3,5,75,190,5,2,350,250,200,450,200,110,130,200,200,150,250,1,3,"",3,"",2,"0",7,6,"don't own","2",6,6,1,2,1,"changing the temperature to stay lower in the winter and higher in the summer.","The computer in one of the rooms stays on at all times even when no one is using it.","yes, i would love to see solar panel roofs start coming to my neighborhood.",1,1,1,1,2,2,1,5,1,4,1,4,1,5,1,5,1,5,1,4,1,0,0,0,0,0,0,2,130,1,29,4,6,2,1,1,"",1,"",1,1,1,1,1,1,0,2,0,0,1,"",1,8,36,68,68,70,70,1,1,70,3,68,6,4,1,1,1,1,1,1,3,2,1,3,3,3,2,3,2,2,4,4,1,2,5,6,2,1,2,1,1,1,1,3,2,5,6,5,1,1,1,1,1,3,3,2,1,3,3,2,2,3,1,3,5,5,2,2,5,6,2,3,2,1,1,1,1,4,3,5,6,4,1,5,5,5,4,2,1,2
25,100,2631,1,2018-11-01 10:00:06,"R_3CUUPpiJ54wlMrD",1,6,6,7,2,6,3,1,4,2,1,5,3,6,4,2,500,10,0.001,2,3,3,3,3,2,2,1,15,100,70,10,150,300,250,350,30,85,25,50,100,100,75,1,2,"",4,"",2,"0",3,5,"","3",6,2,4,1,1,"Turning the heating temp down to 68 from 72.","Air leakage under doors. Lights and electronics left on.","Introduction of energy efficient appliances.",3,3,3,1,2,4,1,3,4,2,1,4,2,5,1,5,1,4,2,5,1,0,0,0,0,0,0,2,50,2,29,4,4,2,1,1,"",2,"",1,2,1,1,1,2,3,1,1,0,1,"",1,4,14,72,64,82,85,4,2,78,8,76,9,3,1,1,1,1,1,1,1,1,1,2,2,2,2,5,1,3,4,4,3,1,5,6,3,3,5,3,4,2,2,4,3,5,6,3,1,1,1,1,1,1,1,1,1,2,2,1,4,5,5,4,4,5,4,5,5,6,3,4,5,4,3,2,1,4,5,5,6,5,1,5,5,4,2,2,1,2
26,100,2625,1,2018-11-01 13:13:40,"R_3NJltp6eFRTzDwN",1,5,2,2,2,3,3,3,1,1,2,4,3,3,1,1,300,100,1,2,3,3,3,3,2,3,1,100,300,145,70,2500,1250,3500,5000,1800,100,75,1000,500,500,500,1,3,"",3,"",2,"N/A",7,6,"Use Central Air that is programmed","8",6,2,4,1,1,"Wash only full loads of dishes and clothes. Plug home electronics into power strips; turn the power strips off when the equipment is not in use. Use Energy Star-qualified CFL and LED bulbs. Set your computer to sleep or hibernate mode instead of using a screen saver so it uses less electricity during periods of inactivity. Finally, washing clothes with cold water are all a good way to energy saving.","Small electronics, and lights that are kept on when they shouldn't be."," Using fans for cooling, and using more energy-efficient appliances.",4,2,1,2,1,1,2,2,3,3,2,1,1,2,1,3,1,1,2,1,3,0,0,0,0,0,0,2,102,1,27,4,4,2,1,1,"",1,"",1,1,2,1,1,1,2,0,0,0,1,"",1,2,72,70,67,70,74,1,1,70,4,70,6,5,1,2,3,1,1,1,2,1,1,3,2,4,5,6,1,1,1,4,3,1,6,4,2,3,6,1,1,1,2,3,1,6,4,5,1,1,3,2,1,1,1,2,1,3,2,1,4,6,3,1,1,3,3,2,6,5,1,2,6,3,1,1,2,3,2,6,4,5,1,5,1,1,3,2,1,4
27,100,2607,1,2018-11-01 20:02:43,"R_2TMHgoje4dGE6c7",1,6,8,7,4,7,2,2,1,4,6,7,1,6,2,4,538,10,0.1,2,1,4,3,3,2,6,5,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2,4,"",1,"",1,"2",2,1,"","20",4,6,2,2,2,"Turning off the heat in the winter and just dealing with the coldness. or turning off the AC in the summer and just dealing with the warmth.","We leave lights on sometimes, have computers running all day long even when not in use, and we don't think about the temperature the thermostat or AC is set to.","Yeah I'd like to try solar panels for the summer, it could work nicely. Other than that just general conservation things.",4,1,4,1,1,1,3,3,3,3,2,4,1,4,1,5,3,3,1,3,2,0,0,0,0,0,0,3,350,1,23,5,3,5,1,4,"",1,"",1,1,1,2,1,2,2,2,0,0,1,"",1,8,23,75,65,60,80,1,1,63,1,70,6,5,1,1,1,1,3,1,1,1,1,1,3,3,3,3,3,6,5,5,5,2,4,6,3,3,3,3,6,4,4,4,3,4,6,4,1,1,1,1,3,1,1,1,1,1,3,5,5,5,5,6,5,5,5,5,5,6,4,4,4,4,6,4,4,4,4,4,6,3,3,5,5,5,4,2,2,2
28,100,2560,1,2018-11-01 09:57:58,"R_O8WmvYIrKDY8Kcx",1,6,2,6,6,5,2,3,1,1,1,4,3,1,1,1,500,1,1,2,5,3,3,3,2,2,1,25,50,25,10,350,750,400,650,175,75,25,600,250,150,200,3,3,"",3,"",2,"0",2,4,"","5",6,4,2,1,5,"Increasing base temperature of the fridge, lowering/raising temperature on the thermostat when no one is around.","Poor insulation around the house, drafts causing the heat to kick in or air to kick on.  Old windows, poorly sealed doors, older refrigerators, energy vampires like STB.","Newer smart thermostats",2,2,3,1,1,1,1,5,1,4,1,5,1,5,1,5,1,5,1,3,1,0,0,0,0,0,0,2,200,1,35,6,3,4,1,1,"",2,"",1,1,1,1,1,1,4,0,0,0,1,"",1,5,72,69,67,72,75,2,2,73,5,69,7,3,1,1,1,1,1,1,1,1,1,1,3,2,1,3,2,4,2,5,4,3,6,6,2,3,3,2,3,1,2,5,2,6,6,3,1,1,1,1,1,1,1,1,1,1,3,1,5,5,5,4,1,3,5,5,5,6,2,5,5,5,4,1,2,5,5,5,6,5,2,5,5,5,3,2,2,4
29,100,2538,1,2018-10-31 17:28:08,"R_2rOu4LpPVPYVh0a",1,2,3,4,3,2,3,4,2,3,4,2,3,4,3,2,250,25,2,1,2,2,2,3,5,3,2,35,40,85,45,37,40,52,38,42,25,36,46,45,57,55,3,3,"",3,"",1,"15",4,3,"","5",3,3,4,1,4,"Lower Your Thermostat. Adopt the habit of lowering the temperature on your thermostat while away from home.","Instead, it is transferred into the surroundings and spreads out so much that it becomes very difficult to do anything useful with it.","Small changes in electricity usage can help reduce your energy bills, as well making your business more environmentally conscious.",1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,0,0,0,0,0,0,1,12,2,26,6,4,2,1,3,"",1,"",1,1,1,1,1,1,6,7,8,6,1,"",1,4,5,12,15,17,18,1,2,13,8,17,9,1,1,2,1,1,2,1,2,2,1,2,1,1,2,3,3,1,2,3,2,1,2,3,2,1,3,1,2,3,1,2,3,2,3,2,1,2,1,2,1,2,2,1,2,1,2,1,2,3,2,1,3,1,2,3,2,1,1,2,3,1,2,3,2,1,2,3,2,1,2,1,2,1,2,1,1,1
30,100,2464,1,2018-11-01 09:40:47,"R_88rBE7h6JobpsZ3",1,7,4,2,8,8,7,7,1,6,1,1,1,1,1,1,800,10,10,4,2,3,1,1,2,4,5,100,250,200,50,150,250,250,400,200,0,125,100,0,150,0,1,3,"",3,"",2,"2",3,3,"","3",4,6,1,1,2,"Minimize the use of air conditioner and any devices that convert electricity to heat while maintaining the consumption of electricity for electrical appliances","Air conditioner and water heater","no",1,1,1,1,1,1,2,1,2,2,2,1,4,5,4,1,2,4,2,4,1,0,0,0,0,0,0,2,30,1,28,4,3,4,1,9,"",1,"",1,1,1,2,2,2,0,2,3,1,1,"",1,8,96,35,30,16,16,1,1,20,4,35,7,5,1,1,2,2,2,3,3,2,1,3,3,2,1,4,3,3,6,6,4,1,6,6,1,2,3,2,4,6,6,4,1,6,6,5,1,3,3,3,3,3,2,2,3,2,3,2,6,6,6,6,6,3,4,6,3,6,2,6,6,6,5,6,3,3,6,4,6,5,1,5,2,2,2,2,1,1
31,100,2440,1,2018-10-31 18:58:24,"R_2uQJ0r1usV5C1d9",1,6,7,7,4,6,4,3,4,1,2,4,1,7,1,3,500,10,0.1,2,3,3,3,2,4,1,1,20,1000,500,150,400,750,700,1000,400,70,30,400,500,700,300,2,1,"",1,"",2,"0",7,6,"NA","3",4,4,2,2,2,"Be careful not to leave lights on. Lessen portable heater use by wearing warmer clothing at home. Hang clothes up to dry more rather than using the dryer. Take shorter showers.","Lights get left on when they should be turned off.","Resealing around the window seals.",2,2,3,2,1,1,5,4,4,2,1,1,1,5,1,5,4,4,2,5,1,0,0,0,0,0,0,2,150,2,42,3,4,2,1,1,"",1,"",1,2,1,1,1,2,1,2,0,0,1,"",1,7,180,72,72,78,78,2,2,78,3,72,7,4,2,3,3,1,3,3,3,3,3,3,3,4,6,6,1,6,6,6,6,6,6,6,3,6,6,2,6,6,6,6,6,6,6,3,1,3,3,3,3,3,3,3,3,3,3,1,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,6,6,6,6,6,4,1,5,5,2,4,2,1,1
32,100,2409,1,2018-11-01 17:29:10,"R_AM6zKRETM65myyZ",1,6,8,4,4,5,4,6,2,3,2,2,3,2,2,2,500,10,1,1,4,1,3,3,1,3,1,90,320,200,100,450,400,400,500,250,20,35,350,150,150,190,2,2,"",2,"",2,"1",3,2,"","3",4,6,4,2,1,"Get better insulation for my windows so not as much energy is wasted when hot air or cold air comes in the summer/winter.","I feel a lot of hot air coming in during the summer and I know this wastes energy.","Use less air conditioning during the daytime.",2,2,3,3,2,2,3,2,3,2,3,1,4,2,2,2,4,1,3,1,5,0,0,0,0,0,0,3,230,2,51,3,4,4,1,1,"",1,"",1,2,1,1,1,2,4,2,0,0,1,"",1,3,22,70,70,74,76,2,2,74,3,72,3,4,1,3,3,1,2,1,2,1,3,2,3,3,6,6,2,3,2,3,3,6,4,6,3,6,6,2,3,1,1,3,6,5,6,3,1,2,3,2,1,1,2,1,1,2,3,3,3,6,4,4,2,2,3,4,3,6,1,2,6,4,3,1,1,4,4,3,6,2,3,4,1,1,4,2,2,1
33,100,2384,1,2018-11-01 16:32:35,"R_2DNAVb6wN8mj4gG",1,3,8,4,3,7,4,3,2,1,5,3,3,7,3,2,300,10,0.1,1,1,3,3,4,2,2,1,75,200,50,300,250,180,500,350,80,50,25,300,150,225,180,1,4,"",4,"",1,"2",2,4,"","1",4,4,6,1,1,"New windows, better bulbs, and unplugging things that are not in use.","Porch light and refrigerator","The neighbor just had her house re-insulated to conserve heat",3,2,3,2,1,3,5,2,1,3,2,2,1,3,2,3,4,2,3,3,3,0,0,0,0,0,0,2,63,2,39,4,4,3,1,1,"",1,"",1,2,1,1,2,2,2,3,0,0,1,"",1,8,60,72,72,68,0,2,4,65,0,72,7,5,1,1,1,1,1,1,1,1,1,1,3,1,4,4,3,2,5,5,5,1,1,6,3,3,3,4,2,6,6,6,2,5,6,4,1,1,1,1,1,1,1,1,1,1,3,1,5,5,5,2,3,3,5,5,2,6,1,5,5,5,2,2,2,6,6,5,6,4,3,5,5,5,5,2,2,3
34,100,2379,1,2018-11-01 17:42:45,"R_YXIOvtMJZBDehB7",1,7,4,6,3,6,5,3,2,1,2,4,3,6,1,2,500,10,0.1,1,3,3,3,3,4,3,1,60,250,180,190,250,300,400,380,280,30,20,280,232,140,121,3,1,"",1,"",2,"0",7,4,"","12",3,4,4,1,1,"Replacing incndescent bulbs and adjusting heat and ac.","We keep our heat too,hih in the winter months.","The colder wash is good as well as shorter showers.",2,2,2,1,2,1,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,0,0,0,0,0,0,2,175,1,52,5,6,3,1,1,"",2,"",1,1,1,1,1,1,3,0,0,1,1,"",1,8,400,72,72,68,68,1,2,68,3,72,7,3,1,1,1,1,3,1,1,1,1,1,3,2,1,4,3,6,3,4,3,2,3,6,1,2,4,2,6,1,1,5,3,5,6,4,1,3,3,3,3,1,1,1,1,1,3,2,5,5,5,5,3,4,4,4,3,6,2,5,5,5,5,2,1,5,5,5,6,3,1,5,5,5,3,2,1,2
35,100,2338,1,2018-11-01 17:34:34,"R_1IyIOMI0LKYNVk5",1,3,2,4,7,5,4,6,6,4,3,6,5,3,5,4,500,10,0.1,4,2,3,4,1,2,4,1,40,60,40,30,45,30,50,45,30,30,35,40,50,60,55,2,1,"",3,"",1,"250",2,2,"","3",2,1,3,1,3,"solar energy is best to the power in my house","my house hall and kitchen room very energy is wasted  in my house","strong wires used to all electronic items",1,1,2,3,1,2,2,1,2,3,2,1,2,1,2,3,2,1,2,3,2,0,0,0,0,0,0,1,200,1,30,4,6,4,1,8,"",1,"",1,1,1,1,2,1,3,4,6,3,2,"",1,4,24,25,30,55,60,2,1,60,8,30,7,1,1,2,2,1,2,1,3,2,1,2,3,3,2,3,1,3,1,2,1,2,3,2,3,1,2,1,3,2,1,2,3,2,1,2,2,1,2,2,3,2,1,2,1,2,1,2,3,1,2,3,2,1,2,3,2,1,2,3,2,3,1,2,3,1,2,1,2,3,1,2,1,2,2,1,1,1
36,100,2303,1,2018-11-01 10:13:12,"R_32VIUjVkEz69wu9",1,6,8,4,7,6,1,1,3,1,5,7,4,1,1,1,500,10,0.1,1,3,4,3,3,2,3,1,60,350,300,400,900,800,850,1400,900,50,25,900,150,150,125,2,4,"",4,"",2,"0",7,6,"we don't use this","2",6,1,6,2,1,"I think the best opportunity to save energy is to adjust the refrigerator and freezer temperatures","I think we could update our windows to better retain heat. I think my spouse could do a better job of turning off lights when he's not in the room. I also think a reduction of leaving the tv on just as background noise would be helpful as well.","I've seen solar panels added. I think that could be beneficial though I'm not sure of the cost.",3,2,3,1,1,1,1,4,1,5,1,5,1,4,1,5,1,5,1,4,1,0,0,0,0,0,0,2,55,2,34,4,3,2,1,1,"",2,"",1,1,1,1,1,1,2,0,0,0,1,"",1,8,110,68,55,70,83,2,5,65,4,68,5,3,1,1,3,1,3,1,1,1,1,1,3,1,1,6,2,6,3,2,3,1,5,6,3,3,6,2,6,3,2,3,2,5,6,3,1,1,3,1,3,1,1,1,1,1,3,1,2,6,5,6,2,2,5,6,6,6,2,2,6,5,6,3,2,5,5,5,6,4,2,5,5,2,5,2,1,2
37,100,2269,1,2018-11-01 16:42:59,"R_24dbSU6k5VUJk5y",1,4,6,7,3,7,5,5,6,1,2,7,4,1,1,1,500,10,0.1,2,1,3,3,3,2,1,1,9,25,15,10,140,140,250,400,50,90,25,200,2000,1000,100,2,1,"",1,"",2,"0",7,1,"","6",6,6,1,2,5,"LIGHT BULBS AND TURNING DOWN TWEMPS AT NIGHT ON HEAT","TV","A MULTI TEMP THERMOSTAT",1,2,2,1,1,1,3,3,2,4,1,4,1,4,2,4,2,2,1,4,2,0,0,0,0,0,0,3,200,1,68,4,4,3,1,1,"",2,"",1,2,1,1,1,2,0,4,0,1,1,"",3,8,240,70,70,77,77,3,4,75,5,74,8,3,1,1,1,2,2,1,1,3,2,3,3,2,2,1,3,4,5,5,6,3,6,6,3,1,1,4,4,2,2,6,4,6,6,2,1,1,1,3,1,1,1,3,3,3,3,1,1,1,6,1,5,5,6,6,6,6,4,3,3,6,1,3,2,6,6,6,6,1,2,4,4,4,1,2,2,1
38,100,2248,1,2018-11-01 16:49:50,"R_3izmMuGwfDcS6C7",1,6,7,8,7,8,6,7,6,7,8,7,8,6,7,8,500,100,0.1,4,2,4,4,3,2,3,2,75,55,50,40,30,40,70,60,50,60,30,40,30,20,20,4,3,"",5,"",1,"26",6,2,"","15",2,2,4,1,4,"To reduce energy consumption in your home, you do not necessarily need to go out and purchase energy efficient products. Energy conservation can be as simple as turning off lights or appliances when you do not need them. You can also use energy-intensive appliances less by performing household tasks manually, such as hang-drying your clothes instead of putting them in the dryer, or washing dishes by hand.

","Keep your hob clean to make sure it works as effectively as possible.
Dust and vacuum your radiators. Layers of dust stop heat from flowing freely.
Dust your light bulbs. The dust reduces their intensity, which could encourage you to buy higher-wattage bulbs than you actually need, or, if you’ve got dimmer switches, to keep the lights brighter than necessary.
Three or four times a year, pull your fridge away from the wall and give the coils a good vacuuming. Once again, leaving an accumulation of dust and grime means the fridge motor has to work harder.
Clean filters! In dishwashers, washing machines and heat recovery ventilators. They’ll all perform better, and your washing machine and dishwasher are less likely to clog up and then break down.","If you are shopping for new appliances, make sure to look for the Environmental Protection Agency’s Energy Star label before making a purchase. Energy Star appliances use between 10 and 50 percent less energy and water than their conventional counterparts. They may cost more than appliances without the Energy Star designation, but in most cases they will more than make up that additional cost through energy savings.

",2,2,2,1,2,2,1,2,1,1,2,2,3,3,2,1,2,2,3,3,2,0,0,0,0,0,0,2,250,2,26,6,6,4,1,4,"",2,"",1,2,1,1,1,1,5,7,6,8,2,"",1,2,76,20,22,21,23,1,2,23,7,25,8,3,1,2,1,1,2,2,1,1,2,1,1,3,2,3,2,2,3,5,3,2,3,3,2,4,3,2,1,1,2,2,3,3,4,1,1,1,2,1,1,2,1,1,2,1,1,3,3,2,1,2,3,4,2,3,2,3,4,3,2,4,2,2,1,2,3,2,4,2,2,2,2,1,2,1,1,1
39,100,2247,1,2018-11-01 11:17:54,"R_2t6a9wErkqSYZJB",1,1,4,2,2,1,1,2,2,1,2,2,3,1,1,2,750,0.001,0.001,2,4,4,3,4,2,3,1,23,350,250,40,600,500,400,2000,500,76,25,1400,50,50,200,2,2,"",6,"NA",1,"3",1,2,"","10",6,2,4,2,1,"I think the best is turning off the light in rooms we're not in. That's something we can do everyday and had the most impact.","I think the rear light outside can be programmed to be more efficient, when it auto turns on and when it turns off, the duration it stays on.","I think installing solar panels is a good option.",2,3,2,3,1,1,4,2,4,1,4,1,1,1,1,1,2,5,5,1,5,0,0,0,0,0,0,2,78,1,26,3,4,2,1,3,"",2,"",1,1,1,2,2,2,2,2,0,0,1,"",1,3,94,71,67,66,80,1,2,68,3,69,7,4,1,2,3,1,3,2,3,3,2,2,3,1,3,5,1,6,2,5,5,1,3,6,2,3,6,2,6,2,6,4,1,4,6,4,1,2,3,3,3,1,2,3,3,2,3,1,3,4,5,6,2,3,6,6,3,6,1,2,2,5,6,2,2,6,5,3,6,4,2,5,1,1,2,2,2,1
40,100,2225,1,2018-11-01 20:50:43,"R_3qEFqCJ35WMrhyj",1,7,7,6,3,6,4,4,4,4,4,4,2,6,3,3,500,10,0.1,1,5,3,3,3,2,2,1,20,200,180,150,400,150,500,700,300,80,25,300,100,80,100,1,2,"",2,"",2,"0",7,2,"","10",4,4,4,2,1,"Running main air and heat lower","Old light bulbs that get left on. Turning air heat to low and high when home","Energy efficient light bulbs",4,2,4,2,2,2,4,3,3,2,2,1,2,3,2,4,3,3,4,2,3,0,0,0,0,0,0,2,150,1,35,4,3,2,1,4,"",1,"",1,1,1,1,1,1,3,1,0,0,1,"",1,4,50,75,70,75,80,2,2,75,5,72,4,3,2,3,3,2,2,2,2,2,2,2,2,3,6,6,3,3,3,4,3,3,3,4,3,6,6,3,3,3,4,3,3,3,4,3,2,3,3,3,3,2,2,3,3,2,3,2,6,6,6,6,3,4,6,6,3,6,3,6,6,6,6,4,4,6,6,4,6,4,3,4,3,3,2,2,2,6
41,100,2220,1,2018-11-03 12:15:46,"R_1rJmBvTo6ejI3zk",1,5,5,3,5,3,4,5,4,3,3,4,4,3,6,3,100,10,10,2,5,6,6,3,1,1,4,40,750,500,200,750,500,1000,1000,500,4,4,5,100,100,100,1,4,"",4,"",2,"100",1,3,"","10",4,4,4,3,7,"good","home entrance","saving electricity half time",1,2,4,6,1,2,2,1,2,2,1,2,1,1,2,2,2,2,1,2,2,0,0,0,0,0,0,2,300,2,25,5,6,4,4,2,"",1,"",3,3,1,1,1,1,4,6,5,8,1,"",1,8,12,70,50,70,30,3,3,70,7,50,4,3,1,2,1,1,1,2,2,1,2,2,2,3,2,3,2,2,2,3,3,2,2,3,2,2,2,3,2,2,3,2,2,2,3,3,2,2,1,2,1,2,1,2,2,2,1,2,3,2,2,3,3,2,2,3,3,3,2,3,3,2,3,2,3,3,2,2,2,3,3,2,3,3,2,2,1,1
42,100,2135,1,2018-11-01 16:31:47,"R_2dEzQAfHmLJg3x3",1,4,3,4,1,4,6,6,1,1,2,3,2,1,1,1,500,10,0.1,1,1,4,3,3,4,4,1,75,60,50,60,90,110,120,150,90,110,100,80,120,110,70,1,2,"",2,"",2,"0",7,3,"","2",4,3,2,2,1,"Covering windows ,Install a programmable or smart thermostat.","laundry equipment","Yes ,replaced light bulbs",3,2,2,2,2,2,3,5,2,3,2,2,1,4,1,3,2,5,2,2,2,0,0,0,0,0,0,2,67,2,37,9,7,4,1,1,"",7,"",1,1,1,1,1,1,2,0,0,0,1,"",2,6,3,69,60,77,80,2,2,75,5,70,5,3,1,1,1,2,2,2,2,2,2,3,2,2,1,2,2,3,3,3,2,3,4,3,2,1,1,2,3,2,2,2,2,5,3,3,2,2,1,3,1,1,2,2,3,3,1,3,4,3,6,4,3,3,2,5,6,3,3,5,4,6,3,2,2,2,5,6,2,4,4,4,5,5,2,2,1,5
43,100,2105,1,2018-10-31 16:50:59,"R_W6hbEISFbF0ySel",1,5,6,4,4,6,6,5,4,4,6,5,5,5,6,5,500,10,0.1,2,3,3,3,3,2,1,2,50,60,70,50,40,60,50,70,50,80,70,60,50,40,60,1,2,"",3,"",1,"2",2,1,"","54",3,4,3,1,5,"it will be developed to an suitable use and use the five star technology","old/inefficient equipment, extra uses","yes, it will be might work well",2,3,2,3,2,2,2,2,2,3,3,3,4,4,4,2,2,4,3,3,4,0,0,0,0,0,0,1,30,2,40,3,4,4,1,3,"",1,"",1,1,2,2,1,2,3,3,0,0,1,"",1,4,5,5,5,53,54,2,3,30,6,10,6,3,2,2,2,1,1,2,3,2,3,2,1,2,3,4,5,5,5,5,3,3,2,3,1,2,3,4,5,4,3,3,3,4,4,3,1,2,3,1,1,2,2,3,3,1,2,2,3,4,5,6,5,5,4,3,3,1,2,2,3,3,3,4,4,4,5,5,3,2,3,2,3,2,2,1,1,2
44,100,2037,1,2018-11-01 09:32:17,"R_330TiuOOZyMBUfH",1,5,4,3,7,6,3,6,6,2,6,4,2,4,5,2,100,500,10,2,5,3,3,1,3,3,1,200,100,30,40,900,200,200,100,70,20,40,40,30,20,10,2,3,"",2,"",1,"2",2,4,"","3",3,2,3,1,2,"turning things off that i am not using","not turning off tvs and keeping chargers plugged in when theyre not being used","no",2,1,3,3,1,3,2,4,2,1,4,1,3,1,5,3,1,3,4,3,1,0,0,0,0,0,0,2,50,2,29,3,3,3,1,4,"",1,"",1,1,1,2,2,1,1,2,0,0,1,"",1,6,24,77,70,60,60,2,2,58,8,77,10,4,1,1,2,1,2,1,1,1,1,3,3,2,3,2,1,3,1,3,1,2,6,6,3,1,1,2,1,4,2,2,4,6,6,3,1,1,1,1,1,1,1,1,1,3,3,3,4,1,5,2,3,2,1,3,6,6,2,3,1,5,3,3,1,2,4,6,6,2,4,3,4,4,1,2,2,2
45,100,2011,1,2018-11-01 09:33:18,"R_2BgqhBGk0k5g1dI",1,6,7,4,6,6,4,4,4,2,4,7,6,6,3,3,500,10,0.1,1,3,3,3,3,2,2,1,20,500,200,600,800,400,800,1000,400,50,25,400,500,500,200,2,1,"",1,"",2,"0",7,1,"","10",3,4,3,1,1,"Replacing all bulbs with LED's and adjusting the temperature of the central heating and air conditioner offer the most savings.","The appliances are as old as the house.","Solar panels might be good, but are probably too expensive to be feasible.",2,3,2,2,2,3,4,3,2,2,2,3,1,2,1,5,4,3,1,4,3,0,0,0,0,0,0,2,80,1,45,3,3,2,1,1,"",2,"",1,2,1,1,1,2,1,0,0,1,1,"",1,8,120,68,68,74,74,2,2,73,4,70,7,4,1,1,3,2,3,2,3,2,1,2,3,3,3,5,3,5,4,5,3,2,3,6,3,3,5,4,5,3,5,3,2,3,6,3,1,3,3,3,3,2,3,3,3,2,3,2,5,5,5,5,4,5,5,5,4,5,2,5,5,5,5,3,5,5,5,4,5,2,4,4,2,1,4,2,2,1
46,100,1995,1,2018-11-01 16:26:57,"R_1Qsj5AdCqo6Zh3s",1,1,1,6,2,6,1,2,1,1,2,6,1,5,1,2,500,1,1,2,3,1,3,3,2,1,6,100,125,125,150,150,150,200,300,150,0,25,150,200,200,100,3,3,"",3,"",2,"0",7,3,"","0",1,1,1,1,4,"try not to turn up the heat in winter and turn down heat in summer","need a new washer and dryer that is star","no",3,3,4,6,3,3,4,3,3,2,4,2,3,3,2,2,3,3,3,4,4,0,0,0,0,0,0,2,100,2,61,4,4,2,1,1,"",2,"",1,1,1,1,1,1,2,4,0,0,1,"",3,8,140,68,65,70,75,2,3,68,5,68,5,4,1,3,2,1,2,2,2,2,1,3,3,3,6,3,2,3,3,3,3,3,6,6,3,6,3,2,3,3,3,3,3,6,6,3,1,2,2,3,2,2,2,3,3,3,3,3,3,3,6,3,3,3,6,6,6,6,3,3,3,6,3,3,3,6,6,6,6,3,3,4,1,1,3,2,2,1
47,100,1978,1,2018-11-01 11:03:30,"R_1o54w8A5rVyYbx3",1,7,4,5,5,5,3,3,3,1,1,4,1,1,1,2,500,10,0.1,1,3,3,3,3,2,3,1,70,600,200,700,1000,400,800,1200,700,30,25,1000,200,150,100,2,1,"",1,"",2,"0",7,6,"n/a","8",6,3,3,2,1,"Air dry clothes instead of dryer.","Water heater is more powerful than necessary.","Make sure lights are off when no one is in the room.",4,3,3,6,1,3,4,4,2,2,2,2,3,3,3,4,4,5,3,3,3,0,0,0,0,0,0,2,110,1,25,4,3,4,1,1,"",2,"",1,2,1,1,1,2,0,2,0,0,1,"",2,8,1,70,70,75,75,1,1,70,4,75,6,5,1,3,2,2,1,1,1,1,1,1,1,3,6,3,5,5,4,4,4,2,4,5,4,6,4,3,3,4,3,4,3,4,4,5,1,3,1,1,1,1,1,1,1,1,1,3,6,4,5,5,5,5,5,4,4,5,3,6,5,5,5,4,4,4,5,5,4,3,3,4,5,5,2,2,2,3
